1200	0.389878
1192.15	0.393356
1184.4	0.396272
1176.75	0.398853
1169.21	0.401437
1161.75	0.404028
1154.39	0.406272
1147.13	0.407905
1139.95	0.409092
1132.86	0.410215
1125.87	0.411378
1118.95	0.41226
1112.13	0.412527
1105.38	0.412261
1098.72	0.411866
1092.13	0.411544
1085.63	0.411032
1079.2	0.409937
1072.84	0.408247
1066.56	0.406359
1060.36	0.404573
1054.23	0.402704
1048.16	0.400319
1042.17	0.397305
1036.24	0.394024
1030.38	0.390862
1024.59	0.387729
1018.86	0.384181
1013.2	0.379996
1007.6	0.375479
1002.06	0.371081
996.576	0.366824
991.156	0.362278
985.795	0.357118
980.491	0.351566
975.244	0.346116
970.053	0.340911
964.917	0.335561
959.835	0.329655
954.806	0.323304
949.83	0.31702
944.905	0.31107
940.031	0.305135
935.207	0.298732
930.433	0.291848
925.707	0.284979
921.028	0.278511
916.397	0.272227
911.812	0.265596
907.273	0.258467
902.778	0.251287
898.328	0.244546
893.922	0.238161
889.559	0.231585
885.238	0.22452
880.958	0.217322
876.72	0.210571
872.523	0.204341
868.365	0.198107
864.247	0.191426
860.168	0.184521
856.127	0.178029
852.124	0.172204
848.159	0.166599
844.23	0.160627
840.337	0.154329
836.48	0.148357
832.658	0.143172
828.871	0.138461
825.118	0.133515
821.399	0.128129
817.714	0.122905
814.061	0.118539
810.441	0.114944
806.853	0.111314
803.296	0.107107
799.771	0.10277
796.277	0.099272
792.813	0.096912
789.379	0.0948389
785.974	0.0919744
782.599	0.0883682
779.253	0.085337
775.935	0.0839523
772.645	0.0833674
769.383	0.0809663
766.149	0.0746458
762.941	0.0652681
759.761	0.0567974
756.606	0.053604
753.478	0.0570949
750.376	0.0646183
747.299	0.0716206
744.247	0.0751218
741.22	0.0754877
738.218	0.0752126
735.239	0.0762322
732.285	0.0784206
729.354	0.0804157
726.447	0.0814842
723.563	0.082313
720.702	0.0840704
717.863	0.0870426
715.046	0.0904468
712.251	0.0935004
709.479	0.0963637
706.727	0.0998499
703.997	0.104352
701.288	0.109345
698.6	0.114036
695.932	0.118306
693.285	0.122759
690.657	0.127875
688.05	0.133357
685.462	0.138479
682.893	0.142971
680.344	0.1473
677.814	0.152015
675.302	0.157015
672.809	0.161665
670.334	0.165599
667.878	0.16915
665.439	0.172889
663.018	0.176866
660.615	0.180548
658.229	0.183504
655.86	0.185945
653.508	0.18842
651.173	0.191088
648.854	0.193512
646.553	0.195229
644.267	0.196338
641.997	0.197338
639.744	0.19845
637.506	0.199312
635.283	0.199447
633.077	0.19886
630.885	0.197982
628.709	0.197042
626.547	0.19572
624.4	0.193526
622.268	0.190397
620.151	0.186692
618.048	0.182606
615.959	0.17781
613.884	0.171804
611.823	0.164508
609.776	0.156266
607.742	0.147253
605.723	0.137113
603.716	0.125381
601.723	0.112126
599.742	0.0978992
597.775	0.0830052
595.821	0.0671088
593.879	0.0498516
591.95	0.0317259
590.034	0.0139567
588.13	-0.00254424
586.238	-0.0175226
584.358	-0.0298933
582.49	-0.0357762
580.634	-0.0289603
578.79	-0.00487072
576.958	0.0347321
575.137	0.0808008
573.328	0.12144
571.53	0.148467
569.743	0.16082
567.967	0.162561
566.203	0.15821
564.449	0.149971
562.706	0.138627
560.974	0.125841
559.253	0.114576
557.542	0.107101
555.841	0.103019
554.151	0.0996856
552.471	0.0946404
550.802	0.0875524
549.142	0.0799191
547.492	0.0732248
545.852	0.0676404
544.222	0.0623568
542.602	0.0567565
540.991	0.050989
539.39	0.0455391
537.798	0.040574
536.216	0.035881
534.643	0.0313064
533.079	0.0270246
531.524	0.0233195
529.979	0.0202334
528.442	0.0175541
526.914	0.0151163
525.395	0.0130035
523.885	0.0114175
522.383	0.0104239
520.89	0.00990406
519.405	0.00973904
517.929	0.00996712
516.461	0.0107319
515.002	0.0121207
513.551	0.0140977
512.108	0.0165733
510.673	0.0194914
509.246	0.0228488
507.827	0.0266812
506.415	0.0310509
505.012	0.0359926
503.616	0.0414084
502.229	0.0470539
500.848	0.052751
499.476	0.0586712
498.111	0.0652844
496.753	0.0728021
495.402	0.0805753
494.059	0.0872201
492.724	0.0916709
491.395	0.094328
490.074	0.0970913
488.759	0.10198
487.452	0.109454
486.152	0.117987
484.858	0.125327
483.572	0.130269
482.292	0.133283
481.019	0.135589
479.753	0.137785
478.493	0.13946
477.24	0.140009
475.994	0.139566
474.754	0.138982
473.52	0.138976
472.293	0.139498
471.072	0.140008
469.858	0.140252
468.649	0.140571
467.447	0.141419
466.251	0.142735
465.062	0.143966
463.878	0.144675
462.7	0.144988
461.528	0.145334
460.362	0.145839
459.202	0.146128
458.048	0.145761
456.9	0.144761
455.757	0.143557
454.62	0.142454
453.489	0.141275
452.363	0.139615
451.243	0.137377
450.129	0.134915
449.02	0.132624
447.916	0.13049
446.818	0.128153
445.725	0.12539
444.638	0.122413
443.556	0.119622
442.479	0.117126
441.407	0.114634
440.34	0.11183
439.279	0.108771
438.223	0.105811
437.171	0.103166
436.125	0.100648
435.084	0.0979072
434.048	0.094858
433.017	0.0917839
431.99	0.0889859
430.969	0.0864163
429.952	0.0837415
428.94	0.080756
427.933	0.0776408
426.93	0.0747535
425.932	0.0722019
424.939	0.0697182
423.951	0.0669915
422.967	0.0640625
421.987	0.0613015
421.012	0.0589797
420.042	0.0569385
419.076	0.0547691
418.115	0.0523156
417.158	0.0499088
416.205	0.0480066
415.257	0.0466133
414.313	0.0451679
413.373	0.0431375
412.437	0.0407482
411.506	0.0390344
410.579	0.0390168
409.656	0.0407311
408.737	0.0430593
